1353648,271,694,11,1,-1,0,0,0,0,0,1
1250925,146,451,11,1,-1,0,0,0,0,0,1
169377,144,198,11,1,0,0,0,0,0,0,1
1250363,156,525,11,1,-1,0,0,0,0,0,1
899657,99,800,300,1,4209,0,0,0,0,0,1
245930,175,977,32,1,220,0,0,0,0,0,1
836021,289,1408,11,1,0,0,0,0,0,0,1
800439,177,537,11,1,0,0,0,0,0,0,1
279719,370,1776,1481,1,18688,0,0,0,0,0,1
1165190,282,1103,33,1,220,0,0,0,0,0,1
1578858,111,313,11,1,200,0,0,0,0,0,1
1546035,189,1632,33,1,-1,0,0,0,0,0,1
356796,77,599,31,1,220,0,0,0,0,0,1
1217346,541,10202,31,1,-1,0,0,0,0,0,1
804592,544,2512,11,1,0,0,1,1,0,0,1
921531,221,697,11,1,-1,0,0,0,0,0,1
604775,1120,3672,44,1,220,0,0,0,0,0,1
534695,35,147,158,0,1256,0,0,0,0,0,1
863294,276,1056,11,1,220,0,0,0,0,0,1
51506,399,2437,11,1,0,0,0,0,0,0,1
653435,447,999,653,1,2051,1,1,1,0,0,1
1021478,150,603,43,1,-1,0,0,0,0,0,1
851505,547,1636,32,1,220,0,0,0,0,0,1
1084890,37,77,101,0,130,0,0,0,0,0,1
1645996,55,108,11,1,-1,0,0,0,0,0,1
31404,190,870,11,1,-1,0,1,0,1,0,1
534504,1293,26007,11,1,0,1,1,0,1,1,1
266475,301,3077,41,1,0,0,1,0,0,0,1
683459,84,183,44,1,220,0,0,0,0,0,1
1343096,365,495,51,1,-1,0,0,0,0,0,1
1487575,227,803,11,1,220,0,0,0,0,0,1
367203,247,817,11,1,0,0,0,0,0,0,1
1034916,170,4583,35,1,-1,0,1,0,0,0,1
851578,51,185,331,1,7138,1,1,0,0,0,1
107550,59,131,13,1,-1,0,0,0,0,0,1
240145,233,57647,11,1,0,0,0,0,0,0,1
280325,633,4253,11,1,0,0,0,0,0,0,1
943841,154,2332,11,1,-1,0,0,0,0,0,1
1550221,306,2018,32,1,200,0,0,0,0,0,1
426890,173,629,51,1,220,0,0,0,0,0,1
1707003,79,181,51,1,220,0,0,0,0,0,1
914823,180,780,35,1,0,0,1,0,0,0,1
1483785,715,1222,31,1,220,1,0,0,0,0,1
238791,185,1375,11,1,0,0,0,0,0,0,1
613117,71,316,32,1,-1,0,0,0,0,0,1
842791,584,2975,31,1,220,0,1,0,0,0,1
316488,143,855,44,1,220,0,0,0,0,0,1
254103,1049,5852,44,1,0,1,1,1,0,0,1
715295,299,1210,13,1,220,0,0,0,0,0,1
1593940,81,420,403,0,1816,0,0,0,0,0,1
437917,63,549,400,1,-1,0,0,0,0,0,1
908122,47,730,44,1,-1,0,0,0,0,0,1
1016772,931,2208,37,1,-1,0,0,0,0,0,1
542428,213,671,455,1,3043,0,0,0,0,0,1
108692,65,147,152,0,922,0,0,0,0,0,1
1007381,199,839,400,1,220,0,0,0,0,0,1
1023608,213,845,11,1,220,1,1,0,1,1,1
39610,277,5403,32,1,0,0,0,0,0,0,1
655927,44,128,22,1,-1,0,0,0,0,0,1
1463244,489,6536,718,0,2174,1,1,1,1,1,1
141831,305,434,11,1,-1,0,0,0,0,0,1
616849,347,982,37,1,-1,1,1,1,1,1,1
1148570,557,877,44,1,220,0,0,0,0,0,1
705272,85,132,42,1,220,0,0,0,0,0,1
258017,206,574,53,1,-1,0,0,0,0,0,1
464154,7,68,300,1,866,0,0,0,0,0,1
395335,23,280,14,1,-1,0,0,0,0,0,1
1092626,72,143,32,1,-1,0,0,0,0,0,1
927688,86,287,44,1,-1,0,1,1,1,0,1
1029514,282,1207,51,1,220,0,0,0,0,0,1
1015640,742,114437,796,0,11512,0,1,1,1,0,1
454418,250,557,11,1,220,0,0,1,0,0,1
1493531,83,518,37,1,-1,0,0,0,0,0,1
427283,370,415,400,1,-1,0,0,0,0,0,1
457804,45,183,44,1,-1,0,0,0,0,0,1
244124,362,590,33,1,220,0,1,1,0,0,1
1686929,975,3967,44,1,220,0,0,0,0,0,1
1602855,134,191,33,1,220,0,0,0,0,0,1
1658744,550,885,21,1,220,0,0,0,0,0,1
527408,376,1034,32,1,220,0,0,0,0,0,1
463179,696,28789,35,1,0,0,0,0,0,0,1
1019343,45,169,61,1,-1,0,0,0,0,0,1
1610002,104,1525,44,1,220,1,0,1,1,0,1
1308365,179,890,400,1,-1,0,0,0,0,0,1
1318950,35,177,400,1,-1,0,0,0,0,0,1
974962,221,569,33,1,220,0,0,0,0,0,1
1218290,412,489,31,1,220,0,0,0,0,0,1
552054,17,194,23,1,-1,0,0,0,0,0,1
823835,147,818,11,1,220,0,0,0,0,0,1
1249085,104,681,37,1,10,0,0,0,0,0,1
859291,155,403,31,1,220,0,0,0,0,0,1
229826,52,177,11,1,-1,0,0,0,0,0,1
50689,732,21228,33,1,0,1,1,1,1,0,1
682715,243,458,44,1,220,0,1,0,1,1,1
1569301,142,489,44,1,-1,0,0,0,0,0,1
485050,257,460,11,1,220,0,0,0,0,0,1
1463945,361,808,11,1,0,0,0,0,0,0,1
1207608,161,338,400,1,220,0,0,0,0,0,1
1243510,209,5061,44,1,0,1,1,1,0,0,1
970888,477,1494,11,1,220,0,0,0,0,0,1
1081650,131,868,32,1,220,0,0,0,0,0,1
1668765,94,461,33,1,220,0,1,1,0,1,1
429164,829,1201,52,1,220,0,0,0,0,0,1
1610689,43,467,41,1,-1,0,1,0,0,0,1
492322,70,334,44,1,-1,0,0,0,0,0,1
840141,108,41978,65,1,0,1,1,1,1,1,1
445248,896,50300,1767,0,7436,1,1,1,1,1,1
242377,96,648,41,1,220,0,0,0,0,0,1
728903,117,1125,22,1,-1,0,0,0,0,0,1
497459,118,839,45,1,220,0,0,0,0,0,1
243328,252,705,11,1,220,0,0,0,0,0,1
246619,251,1471,31,1,-1,0,0,0,0,0,1
465588,835,2086,11,1,220,1,1,1,1,1,1
1518832,21,67,31,1,-1,1,1,1,1,1,1
584844,109,1155,11,1,220,0,0,0,0,0,1
480207,107,472,11,1,220,1,1,1,0,0,1
285136,134,291,225,0,139,0,0,0,0,0,1
1263352,124,741,37,1,220,0,1,0,0,0,1
483858,74,223,11,1,220,0,1,1,0,1,1
1641211,97,829,41,1,0,0,0,0,0,0,1
832500,30,695,21,1,-1,0,0,0,0,0,1
326206,62,393,53,1,220,0,1,1,0,0,1
42345,270,884,469,1,8092,0,1,0,0,0,1
21523,208,766,11,1,0,0,1,1,0,0,1
851505,547,1636,32,1,220,0,0,0,1,1,1
1329868,327,1002,53,1,220,0,0,0,0,0,1
71867,1187,1992,31,1,220,1,1,1,1,1,1
722598,1294,2087,37,1,0,0,0,0,0,0,1
454397,1099,2680,44,1,0,1,1,1,1,1,1
927691,46,133,33,1,220,0,0,1,0,0,1
899035,357,1638,11,1,-1,0,0,0,0,0,1
836051,94,618,43,1,-1,0,1,1,0,1,1
1007712,114,587,23,1,220,0,0,0,0,0,1
557794,167,532,44,1,-1,0,0,0,0,0,1
336611,348,1415,37,1,220,0,1,0,0,0,1
375555,194,3875,44,1,220,0,1,0,0,0,1
216765,477,831,35,1,220,0,1,1,0,0,1
25549,36,305,37,1,-1,0,0,0,0,0,1
320577,105,1620,52,1,220,0,1,1,0,0,1
490059,201,2787,44,1,220,0,0,0,0,0,1
189417,2023,15013,11,1,0,0,1,0,0,0,1
1205607,758,4734,11,1,220,0,0,0,0,0,1
895399,691,104977,31,1,-1,0,0,0,0,0,1
1468281,1135,1514,33,1,220,0,0,0,0,0,1
710827,319,879,400,1,220,0,1,1,0,0,1
73806,49,1366,294,0,1883,0,0,0,0,0,1
79602,130,847,11,1,0,1,1,1,0,1,1
519451,126,660,37,1,-1,0,1,0,0,0,1
815389,288,392,31,1,220,1,1,1,0,1,1
1083488,237,675,41,1,220,0,1,1,1,0,1
569657,208,955,44,1,220,0,0,0,0,0,1
898728,245,747,37,1,220,0,0,0,0,0,1
426902,117,565,400,1,220,0,0,0,0,0,1
857512,48,183,556,0,4134,1,1,1,1,1,1
294030,114,2856,11,1,-1,0,0,0,0,0,1
50586,335,24352,44,1,0,1,1,1,1,1,1
483201,132,558,400,1,-1,0,0,0,0,0,1
218619,34,9673,43,1,200,0,0,0,0,0,1
464642,78,176,187,0,1294,0,1,0,0,0,1
942607,553,1892,34,1,0,0,1,1,0,1,1
673714,498,106658,50,1,-1,0,1,1,0,0,1
1571754,69,198,44,1,-1,0,1,0,0,1,1
169377,144,198,11,1,0,1,1,1,1,1,1
615377,177,441,44,1,-1,0,0,0,0,0,1
440661,230,4351,65,1,0,0,1,0,0,0,1
661927,60,5423,21,1,-1,0,0,0,0,0,1
1496133,258,806,848,0,2486,0,0,0,0,0,1
2569,79,288,268,0,898,0,0,0,0,0,1
1500625,168,1117,11,1,-1,0,1,1,0,0,1
1466546,15,1657,21,1,200,0,0,0,0,0,1
1219016,471,1267,11,1,220,0,0,0,0,0,1
22446,50,448,37,1,200,0,1,1,0,0,1
487368,715,3785,44,1,0,1,1,1,1,1,1
71251,189,502,41,1,220,0,0,0,0,0,1
1745699,165,445,31,1,220,0,0,0,0,0,1
45186,82,240,11,1,220,0,0,0,0,0,1
229665,54,430,32,1,220,0,0,0,0,0,1
237468,65,781,13,1,220,0,1,1,0,0,1
314188,18,237,32,1,-1,0,1,0,0,0,1
1060347,119,548,32,1,220,0,0,0,0,0,1
514945,285,886,11,1,220,1,1,1,0,1,1
1160714,279,982,13,1,220,0,1,0,0,0,1
2599,261,1663,31,1,-1,0,0,0,0,0,1
1450174,563,50446,44,1,-1,0,0,0,0,0,1
1568712,207,4701,62,1,220,0,0,0,0,0,1
246287,396,1670,22,1,220,1,1,1,1,1,1
285759,451,492,45,1,-1,0,0,0,0,0,1
1588660,100,528,11,1,0,0,0,0,0,0,1
475769,149,417,42,1,0,0,1,1,0,1,1
1626951,240,983,44,1,220,0,0,1,0,0,1
945350,259,1138,13,1,220,0,0,0,0,0,1
1185492,266,1485,44,1,-1,1,1,1,1,1,1
1019585,19,11632,44,1,-1,0,0,0,0,0,1
1058294,119,316,11,1,-1,0,1,1,0,0,1
163455,1147,1759,63,1,220,0,1,1,0,0,1
1490147,134,1008,44,1,-1,0,0,0,0,0,1
164510,88,534,65,1,0,0,1,1,1,1,1
1069109,140,403,22,1,-1,0,1,0,0,0,1
238960,190,752,11,1,-1,0,1,1,0,1,1
229005,581,1789,31,1,220,0,0,0,0,0,1
558214,313,891,31,1,220,0,1,1,0,0,1
970267,90,544,43,1,220,0,0,0,0,0,1
270495,83,376,32,1,220,0,0,0,0,0,1
1510172,158,650,44,1,220,0,1,1,0,0,1
1103422,413,4617,682,0,3637,0,1,1,0,0,1
1654860,155,1007,41,1,220,0,1,1,0,1,1
1244283,50,439,11,1,220,0,1,1,0,0,1
598799,692,2343,52,1,0,1,1,1,1,1,1
283667,804,32835,960,0,2096,0,1,0,0,0,1
1339171,1162,1512,11,1,0,0,1,0,0,0,1
59831,282,3490,1076,1,2046,1,1,1,1,1,1
513051,175,1484,51,1,220,0,1,0,0,0,1
667455,455,4246,32,1,0,0,1,1,0,0,1
480100,82,888,13,1,220,0,0,0,0,0,1
582017,241,1330,33,1,-1,0,1,0,0,0,1
962304,64,481,11,1,-1,0,1,0,0,0,1
420411,674,10887,1059,0,1874,0,1,1,0,0,1
989538,92,389,11,1,-1,0,1,1,0,0,1
45811,197,1694,51,1,0,0,0,0,0,0,1
332555,168,1318,44,1,220,0,0,0,0,0,1
839793,92,1341,11,1,220,0,0,0,0,0,1
482088,59,635,11,1,-1,0,1,1,0,1,1
880511,23,904,32,1,-1,0,1,1,0,0,1
953174,242,688,44,1,220,0,0,0,0,0,1
316488,143,855,44,1,220,0,1,0,0,0,1
1271844,350,1025,21,1,-1,0,0,0,0,0,1
1043975,305,10479,37,1,0,0,1,1,0,1,1
1071209,123,304,50,1,220,0,0,0,0,0,1
297188,104,431,32,1,220,0,1,1,0,1,1
1199327,363,4297,11,1,0,0,0,0,0,0,1
428399,1626,21100,53,1,0,1,1,1,1,1,1
1685570,635,1059,1996,1,1090,0,0,0,0,0,1
85855,412,2890,33,1,220,0,1,1,0,1,1
793958,108,305,33,1,220,0,1,1,0,1,1
1600048,215,1090,11,1,220,0,0,0,0,0,1
1499333,296,22806,44,1,0,0,0,0,1,0,1
724147,469,1292,61,1,220,0,1,1,0,0,1
1703696,53,181,102,1,2612,0,0,0,0,0,1
1284811,77,1015,13,1,220,0,1,1,0,0,1
153100,110,56009,33,1,2,0,1,1,0,0,1
409304,395,1951,11,1,0,0,1,1,0,0,1
1044214,136,1441,31,1,0,0,1,1,0,0,1
267846,137,364,1236,0,4581,1,1,1,1,1,1
1185446,303,3135,51,1,0,0,1,0,0,1,1
49650,75,579,306,1,5750,0,0,0,0,1,1
1369994,262,1939,35,1,0,0,1,0,0,0,1
46430,97,373,604,1,3948,0,1,1,1,1,1
1160487,219,781,42,1,220,0,1,0,0,1,1
324172,22,118,41,1,-1,0,0,1,0,0,1
62577,127,7004,15,1,220,0,1,1,0,0,1
234830,24,59,11,1,-1,0,0,0,0,0,1
1291916,46,123,33,1,-1,0,1,1,0,1,1
356796,77,599,31,1,220,0,1,0,0,0,1
817308,574,19477,11,1,0,0,1,1,1,0,1
1469745,63,220,31,1,200,0,0,0,0,0,1
1622212,154,783,42,1,220,0,0,0,0,0,1
232882,101,955,186,1,608,0,1,0,0,1,1
817407,103,748,31,1,-1,0,1,0,0,0,1
799796,112,217,11,1,220,0,0,0,0,0,1
44416,382,1105,50,1,-1,1,1,1,1,1,1
993216,211,1279,32,1,220,0,0,0,0,0,1
322252,249,570,33,1,220,1,1,1,1,1,1
911095,247,894,11,1,220,0,0,0,0,0,1
57929,124,948,31,1,220,0,1,1,0,0,1
982154,116,575,43,1,220,0,0,0,0,0,1
64178,36,3444,11,1,-1,0,1,1,0,0,1
241752,817,2111,44,1,220,0,1,1,0,0,1
346042,253,3910,13,1,220,0,1,0,0,1,1
825457,221,1382,422,1,1436,0,0,0,0,0,1
830926,43,447,127,1,1919,0,1,0,0,0,1
846559,268,2958,71,1,220,0,0,0,0,0,1
628632,173,668,33,1,220,0,1,0,0,0,1
1230891,324,2367,21,1,10,0,0,0,0,0,1
33505,172,1088,61,1,220,0,1,1,1,1,1
895177,319,1216,41,1,-1,1,1,1,1,1,1
1252569,53,2984,11,1,0,0,0,0,0,0,1
511621,57,504,44,1,-1,0,1,1,0,0,1
1087795,48,450,32,1,-1,0,1,0,0,1,1
782134,248,4389,43,1,4,0,0,0,0,0,1
456565,96,447,11,1,220,0,0,0,0,0,1
1529238,188,762,31,1,220,0,1,0,0,0,1
64504,218,3896,11,1,220,0,1,1,0,1,1
938310,265,700,33,1,220,0,1,1,1,1,1
1628288,118,4262,61,1,10,0,1,1,0,0,1
466076,246,647,11,1,0,0,1,1,0,1,1
524376,126,925,288,1,5293,0,1,0,0,0,1
39829,106,605,11,1,220,0,0,0,0,0,1
873741,171,2093,42,1,0,0,0,0,0,0,1
1243787,18,248,51,1,-1,0,1,1,0,0,1
217329,56,399,61,1,-1,0,0,0,0,0,1
858795,167,441,11,1,200,0,1,1,1,1,1
1059515,1661,17716,41,1,220,1,1,1,1,1,1
1021478,150,603,43,1,-1,0,1,1,0,0,1
323510,151,22938,11,1,220,0,0,0,0,0,1
272795,443,1748,33,1,220,1,1,1,1,1,1
618101,77,1597,32,1,0,0,1,1,0,0,1
505132,103,757,400,1,220,0,1,1,1,1,1
237096,474,6861,46,1,0,1,1,1,1,1,1
1023608,213,845,11,1,220,0,1,1,0,1,1
790927,288,2303,32,1,220,0,0,0,0,0,1
1254940,63,161,400,1,-1,0,1,1,0,0,1
63961,18,185,134,0,1896,0,0,0,0,0,1
600141,139,567,61,1,220,0,1,1,0,0,1
572250,276,322,11,1,220,0,1,0,0,0,1
496232,582,1470,11,1,-1,0,0,0,0,0,1
1315670,181,17923,243,0,3254,0,1,0,1,1,1
1269568,446,1045,31,1,-1,0,1,1,0,0,1
484265,198,602,11,1,220,1,1,1,0,1,1
576582,168,715,400,1,220,0,1,1,0,0,1
1258081,276,2034,51,1,0,0,1,1,0,1,1
819611,13,179,13,1,-1,1,1,1,1,1,1
488349,237,689,44,1,220,0,0,0,0,0,1
900132,144,1033,35,1,220,1,1,1,1,1,1
1579221,21,309,13,1,-1,0,1,1,0,1,1
1123186,102,528,127,1,425,0,0,0,0,0,1
714420,193,431,41,1,-1,0,1,0,0,1,1
1586672,91,344,36,1,220,0,1,1,0,0,1
488213,138,558,33,1,10,0,1,1,0,1,1
460702,41,336,353,1,2304,0,1,0,1,0,1
839258,110,237,166,1,2647,0,1,0,0,0,1
228480,49,10061,11,1,-1,0,0,0,0,0,1
1521184,338,771,557,0,1618,0,1,1,0,0,1
1634085,133,160,52,1,220,0,1,0,0,0,1
837321,420,836,42,1,220,0,1,1,1,1,1
1521406,220,671,44,1,-1,0,0,0,0,0,1
1193428,59,277,51,1,-1,0,1,1,0,1,1
39528,163,1240,35,1,220,0,1,0,0,0,1
814047,660,955,11,1,0,0,1,1,0,1,1
1577528,168,696,31,1,220,0,1,1,0,0,1
1628789,128,707,11,1,220,0,1,1,0,1,1
1473196,61,416,32,1,220,0,1,1,0,0,1
1701829,60,278,11,1,-1,0,0,0,0,0,1
796943,109,1019,11,1,0,0,1,1,1,1,1
1034777,1058,2650,15,1,220,1,1,1,1,1,1
806437,214,2046,33,1,0,0,1,1,0,0,1
1080055,329,1204,45,1,220,0,1,0,0,0,1
1204402,175,3063,32,1,220,0,1,1,0,0,1
1496100,79,538,400,1,220,0,1,0,0,0,1
1262918,165,744,570,0,2675,0,1,1,0,0,1
1312432,55,841,61,1,-1,0,1,0,0,0,1
467880,158,581,400,1,220,0,1,1,0,1,1
31404,190,870,11,1,-1,1,1,1,1,1,1
513095,62,315,44,1,-1,0,1,1,0,0,1
1546896,199,1173,41,1,10,0,1,1,0,0,1
1501370,33,239,300,1,1639,0,1,1,1,1,1
453706,659,1938,37,1,-1,1,1,1,1,0,1
674356,135,444,44,1,220,0,1,1,0,0,1
215247,746,14194,1146,0,5125,1,1,1,1,1,1
302399,188,2462,400,1,0,0,1,1,0,0,1
367166,104,519,51,1,-1,0,1,1,0,0,1
37847,307,753,44,1,-1,0,1,0,0,0,1
300471,128,280,31,1,-1,0,1,1,0,1,1
849007,436,796,752,0,4659,0,1,1,1,1,1
300916,128,610,35,1,-1,0,0,0,0,0,1
489617,186,648,400,1,220,0,0,0,0,0,1
26619,134,723,52,1,220,0,0,0,0,0,1
1401841,106,498,312,1,1382,0,1,1,0,0,1
1579604,485,2269,37,1,-1,0,1,1,0,0,1
570271,128,2666,303,1,4726,0,1,1,1,1,1
227658,59,458,116,0,973,0,0,0,0,0,1
957020,265,10418,400,1,0,0,0,0,0,0,1
1542417,660,12765,51,1,220,0,1,1,0,0,1
852485,313,1394,43,1,-1,1,1,1,0,0,1
587964,330,1892,12,1,0,1,1,1,1,1,1
229204,7,494,37,1,-1,0,0,0,0,0,1
448699,54,849,132,1,3703,0,1,0,0,0,1
1037041,369,1005,12,1,0,0,1,1,0,0,1
312774,41,659,36,1,0,0,1,1,0,0,1
294730,55,111,11,1,-1,0,0,0,0,0,1
423123,37,122,285,1,626,0,1,1,1,1,1
308841,47,5219,32,1,-1,0,1,1,1,1,1
906831,1183,115005,11,1,0,1,1,1,1,0,1
955559,246,1049,11,1,-1,0,1,1,0,0,1
367203,247,817,11,1,0,0,1,1,1,1,1
863322,315,638,33,1,220,0,1,1,0,1,1
75292,358,1355,44,1,220,1,1,1,1,1,1
937255,53,308,53,1,-1,0,1,0,0,0,1
342025,34,82,91,0,1423,0,1,1,0,0,1
289303,38,14704,172,0,225,0,1,1,0,0,1
828878,53,328,255,1,3106,1,1,1,1,1,1
1393537,875,32583,32,1,0,1,1,1,1,1,1
1763436,74,211,32,1,220,1,1,1,1,1,1
1464814,105,3317,11,1,220,0,0,0,0,0,1
13376,159,2638,400,1,0,0,1,0,0,0,1
681067,338,38998,11,1,0,0,1,1,0,0,1
398942,75,257,334,1,1358,0,1,1,0,1,1
368082,167,685,21,1,-1,0,1,1,0,0,1
291017,10,514,54,1,-1,0,1,0,0,0,1
343241,227,1306,13,1,220,0,1,1,0,0,1
1717388,283,870,11,1,0,1,1,1,1,1,1
1090665,522,807,11,1,-1,0,1,1,0,0,1
1570818,285,729,11,1,220,0,1,1,0,0,1
942480,134,492,61,1,220,0,1,0,0,0,1
1191221,93,494,42,1,220,0,1,1,0,0,1
428504,183,2226,33,1,220,1,1,1,1,1,1
274670,153,667,31,1,220,0,1,1,0,1,1
648045,36,200,45,1,-1,0,1,0,0,1,1
879012,163,644,44,1,220,0,1,1,0,1,1
1608680,570,722,44,1,-1,1,1,1,1,1,1
72254,95,336,140,0,2935,0,0,0,0,0,1
74691,92,277,44,1,-1,0,0,0,0,0,1
895039,74,357,32,1,-1,0,1,1,0,0,1
84082,230,732,31,1,220,0,1,1,1,1,1
534201,153,3041,400,1,220,0,0,0,0,0,1
622834,986,16958,11,1,220,0,0,0,0,0,1
460001,556,4888,11,1,0,0,0,0,0,0,1
1487363,241,781,11,1,220,0,0,0,0,0,1
227081,55,175,41,1,-1,0,1,1,0,0,1
434208,66,341,11,1,-1,0,0,0,0,0,1
1555535,71,183,65,1,-1,0,1,1,0,1,1
918366,248,1871,33,1,-1,0,0,0,0,0,1
1450775,39,249,13,1,-1,0,0,0,0,0,1
339022,339,651,589,0,1683,0,0,0,0,0,1
1243787,18,248,51,1,-1,0,0,0,0,0,1
1539177,196,459,31,1,-1,0,0,0,0,0,1
463615,201,402,11,1,220,0,0,0,0,0,1
691324,846,1294,31,1,220,0,0,0,0,1,1
64504,218,3896,11,1,220,0,0,0,0,0,1
1502723,330,1027,31,1,220,1,1,0,1,0,1
652856,507,2900,769,1,3700,0,0,0,0,0,1
573696,119,591,45,1,220,0,0,0,0,0,1
1523054,110,448,254,1,2721,0,0,0,0,0,1
444476,217,1160,35,1,0,0,0,0,0,0,1
1541782,116,545,11,1,220,0,1,1,0,0,1
1246103,45,187,51,1,-1,0,0,0,0,0,1
21523,208,766,11,1,0,0,0,0,0,0,1
1511301,49,927,23,1,220,0,0,0,0,0,1
1461004,94,722,45,1,-1,0,0,0,0,0,1
912383,70,308,262,0,444,0,0,0,0,0,1
252057,2,132,32,1,-1,0,1,0,0,0,1
214010,110,581,31,1,220,0,0,0,0,0,1
819080,102,282,43,1,-1,0,0,0,0,0,1
490329,54,367,61,1,200,1,1,1,1,1,1
757343,98,208,31,1,220,0,0,0,0,0,1
298780,18,204,34,1,-1,0,0,0,0,0,1
873588,179,2409,37,1,0,0,0,0,0,0,1
225081,101,584,11,1,220,0,1,1,0,1,1
558214,313,891,31,1,220,0,1,0,0,0,1
524593,207,609,31,1,220,0,0,0,0,0,1
524960,7,235,68,1,2286,0,0,0,0,0,1
1492056,377,55594,655,0,4343,0,1,0,0,0,1
25549,36,305,37,1,-1,0,0,0,0,0,1
829744,357,1237,31,1,-1,0,0,0,0,0,1
251965,155,731,374,0,1199,1,1,1,0,0,1
466620,491,897,44,1,220,0,1,1,0,1,1
1128296,86,141,33,1,-1,0,0,0,0,0,1
460702,41,336,353,1,2304,0,0,0,0,0,1
424317,1056,30271,11,1,0,0,0,0,0,0,1
557967,107,461,13,1,220,0,0,0,0,0,1
1244046,156,1292,43,1,-1,0,0,0,0,0,1
886498,156,534,11,1,220,0,1,0,0,0,1
1045404,153,364,31,1,-1,0,1,1,0,1,1
468600,536,1303,13,1,220,0,1,1,0,1,1
1380950,322,16550,35,1,0,0,0,0,0,0,1
99858,76,376,51,1,220,0,0,0,0,0,1
341714,19,326,37,1,-1,0,1,1,0,1,1
1530960,266,980,11,1,0,0,0,0,0,0,1
1280581,149,364,257,0,1768,0,0,0,0,0,1
384583,286,1051,519,1,4056,0,0,0,0,0,1
1500625,168,1117,11,1,-1,0,1,1,0,1,1
1323240,428,2865,36,1,-1,0,1,0,0,0,1
1106314,67,209,1002,1,579,0,0,0,0,0,1
68540,156,2290,21,1,220,0,0,0,0,0,1
594875,37,2118,66,1,6322,0,0,0,0,0,1
264455,705,1164,31,1,220,0,0,0,0,0,1
430920,24,107,32,1,-1,0,0,0,0,0,1
464461,214,894,11,1,0,1,1,1,1,1,1
17253,109,476,44,1,220,0,1,0,0,0,1
1505132,460,3434,41,1,220,0,0,0,0,0,1
569767,30,279,41,1,-1,0,0,0,0,0,1
237720,162,727,51,1,220,1,1,1,0,1,1
1463945,361,808,11,1,0,0,1,0,0,0,1
1196205,15,238,87,1,1340,1,1,1,0,1,1
